old_id	new_id	new_id.scientific_name
NCBI:txid2293737	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293738	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293739	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293740	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293741	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293742	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293743	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293744	NCBI:txid2483792	Iglica cf. gracilis SH-2018
NCBI:txid2293745	NCBI:txid2483860	Iglica cf. forumjuliana SH-2018
NCBI:txid2293746	NCBI:txid2483860	Iglica cf. forumjuliana SH-2018
NCBI:txid2293747	NCBI:txid2483862	Moitessieria sp. Akerreta SH-2018
NCBI:txid2293748	NCBI:txid2483862	Moitessieria sp. Akerreta SH-2018
NCBI:txid2293749	NCBI:txid2483862	Moitessieria sp. Akerreta SH-2018
NCBI:txid2293750	NCBI:txid2483862	Moitessieria sp. Akerreta SH-2018
NCBI:txid2293751	NCBI:txid2483862	Moitessieria sp. Akerreta SH-2018
NCBI:txid2293752	NCBI:txid2483863	Paladilhiopsis cf. absoloni SH-2018
NCBI:txid2293848	NCBI:txid197	Campylobacter jejuni
NCBI:txid2293849	NCBI:txid197	Campylobacter jejuni
NCBI:txid2293850	NCBI:txid197	Campylobacter jejuni
NCBI:txid2294037	NCBI:txid2364996	Fusarium austroafricanum
NCBI:txid2294060	NCBI:txid486679	Lonicera angustifolia var. myrtillus
NCBI:txid2294082	NCBI:txid2661781	Husseyella halophila
NCBI:txid2294086	NCBI:txid2661782	Microvelia pulchella
NCBI:txid2294088	NCBI:txid2661783	Paravelia dilatata
NCBI:txid229411	NCBI:txid380282	Influenza A virus (A/Fort Monmouth/1/1947-mouse adapted(H1N1))
NCBI:txid2294112	NCBI:txid1130089	Candidatus Phytoplasma balanitae
NCBI:txid2294113	NCBI:txid2155	Candidatus Phytoplasma sp.
NCBI:txid229680	NCBI:txid2676195	Arceuthobium abietinum subsp. magnificae
NCBI:txid229732	NCBI:txid222984	Natrinema altunense
NCBI:txid229733	NCBI:txid222984	Natrinema altunense
NCBI:txid229758	NCBI:txid221163	Sancassania
NCBI:txid229759	NCBI:txid2527845	Sancassania michaeli
NCBI:txid229853	NCBI:txid229860	Scheloribatidae
NCBI:txid229855	NCBI:txid229852	Haplozetidae
NCBI:txid229856	NCBI:txid229860	Scheloribatidae
NCBI:txid229858	NCBI:txid229860	Scheloribatidae
NCBI:txid229861	NCBI:txid229852	Haplozetidae
NCBI:txid229878	NCBI:txid229876	Malaconothrus
NCBI:txid229885	NCBI:txid229887	Protoplophoroidea
NCBI:txid229892	NCBI:txid66593	Crotonioidea
NCBI:txid229895	NCBI:txid229894	Brachypylina
NCBI:txid229896	NCBI:txid229894	Brachypylina
NCBI:txid229897	NCBI:txid229901	Sporothrix fusiformis
NCBI:txid229898	NCBI:txid229901	Sporothrix fusiformis
NCBI:txid229899	NCBI:txid229901	Sporothrix fusiformis
NCBI:txid229900	NCBI:txid229901	Sporothrix fusiformis
NCBI:txid229903	NCBI:txid229902	Sporothrix lunata
NCBI:txid229905	NCBI:txid240698	Sporothrix sp. CMW109
NCBI:txid229906	NCBI:txid240699	Sporothrix sp. CMW110
NCBI:txid229999	NCBI:txid620178	Sinistrofulgur pulleyi
NCBI:txid230	NCBI:txid24	Shewanella putrefaciens
NCBI:txid230000	NCBI:txid57620	Sinistrofulgur sinistrum
NCBI:txid230005	NCBI:txid119929	Exserohilum pedicellatum
NCBI:txid230007	NCBI:txid1342724	Alternaria scirpicola
NCBI:txid230056	NCBI:txid228062	Presliophytum arequipense
NCBI:txid230076	NCBI:txid518927	Influenza A virus (A/Shenzhen/227/1995(H1N1))
NCBI:txid230077	NCBI:txid2814300	Dexiotrichides pangi
NCBI:txid230090	NCBI:txid463686	Neofusicoccum mangiferae
NCBI:txid230092	NCBI:txid47856	Micromonospora coerulea
NCBI:txid230093	NCBI:txid47856	Micromonospora coerulea
NCBI:txid230100	NCBI:txid114682	Amphilogia gyrosa
NCBI:txid230101	NCBI:txid114682	Amphilogia gyrosa
NCBI:txid230103	NCBI:txid224443	Celoporthe dispersa
NCBI:txid2301115	NCBI:txid33266	Molineidae
NCBI:txid2301199	NCBI:txid1635171	Pokkaliibacter plantistimulans
NCBI:txid2301206	NCBI:txid2717620	Pseudoroussoella elaeicola
NCBI:txid2301223	NCBI:txid2766577	Komagataeibacter melaceti
NCBI:txid2301277	NCBI:txid2301359	Nodularia spumigena CHS1
NCBI:txid2301278	NCBI:txid2301359	Nodularia spumigena CHS1
NCBI:txid2301279	NCBI:txid2301359	Nodularia spumigena CHS1
NCBI:txid2301285	NCBI:txid145341	Chondrina arcadica clienta
NCBI:txid2301291	NCBI:txid586598	Chondrina kobeltoides cliendentata
NCBI:txid2301331	NCBI:txid49570	Sanicula chinensis
NCBI:txid230149	NCBI:txid52861	Tabernaemontana divaricata
NCBI:txid2301528	NCBI:txid2845497	Lentibacter virus ICBM1
NCBI:txid2301587	NCBI:txid170416	Halimeda gracilis
NCBI:txid2301593	NCBI:txid48831	Laelapidae
NCBI:txid2301594	NCBI:txid224789	unclassified Laelapidae
NCBI:txid230162	NCBI:txid392050	Cryptosporidium sp. Czech B1
NCBI:txid2302280	NCBI:txid749469	Boeremia lilacis
NCBI:txid2302358	NCBI:txid2302672	Eumandya parva
NCBI:txid2302359	NCBI:txid2799215	Euprymna brenneri
NCBI:txid2302406	NCBI:txid2161645	Phylloporia lonicerae
NCBI:txid2302411	NCBI:txid2302412	Porodaedalea kesiyae
NCBI:txid2302432	NCBI:txid2497875	Enterobacter chuandaensis
NCBI:txid230251	NCBI:txid1206031	Scaphinotus ridingsii
NCBI:txid2302698	NCBI:txid1628816	Cyprinus carpio specularis
NCBI:txid2302701	NCBI:txid2560722	Salinibacter virus SRUTV1
NCBI:txid2302831	NCBI:txid1934083	Antron douglasii
NCBI:txid2302832	NCBI:txid1934087	Besbicus mirabilis
NCBI:txid2302833	NCBI:txid1934084	Antron quercusechinus
NCBI:txid230298	NCBI:txid2074778	Orbilia multiformis
NCBI:txid230303	NCBI:txid430493	Dactylellina parvicollis
NCBI:txid230304	NCBI:txid1814899	Arthrobotrys rutgeriensis
NCBI:txid230306	NCBI:txid430498	Dactylellina haptotyla
NCBI:txid230307	NCBI:txid314116	Arthrobotrys sinensis
NCBI:txid2303122	NCBI:txid1368465	Amanita roseotincta
NCBI:txid2303310	NCBI:txid71075	Xanthisma spinulosum
NCBI:txid2303325	NCBI:txid676789	Prasinoderma singulare
NCBI:txid2303344	NCBI:txid2692724	Peltigera hydrophila
NCBI:txid2303384	NCBI:txid2744380	Micryletta nigromaculata
NCBI:txid2303419	NCBI:txid1348649	Echinoderma asperum
NCBI:txid230342	NCBI:txid179890	Bradypodion ventrale
NCBI:txid230343	NCBI:txid414973	Nadzikambia mlanjensis
NCBI:txid2303435	NCBI:txid2656787	Venustampulla echinocandica
NCBI:txid2303459	NCBI:txid154760	Saccharum longisetosum
NCBI:txid2303492	NCBI:txid2249329	Candidatus Amarolinea aalborgensis
NCBI:txid2303506	NCBI:txid2056311	Algoriphagus lacus
NCBI:txid2303531	NCBI:txid2338372	Bacillus clarus
NCBI:txid2303541	NCBI:txid2336739	Spongiococcum sp. MMIR1
NCBI:txid2303554	NCBI:txid28901	Salmonella enterica
NCBI:txid2303555	NCBI:txid28901	Salmonella enterica
NCBI:txid2303556	NCBI:txid28901	Salmonella enterica
NCBI:txid2303557	NCBI:txid28901	Salmonella enterica
NCBI:txid2303558	NCBI:txid28901	Salmonella enterica
NCBI:txid2303559	NCBI:txid28901	Salmonella enterica
NCBI:txid2303560	NCBI:txid28901	Salmonella enterica
NCBI:txid2303561	NCBI:txid28901	Salmonella enterica
NCBI:txid2303562	NCBI:txid28901	Salmonella enterica
NCBI:txid2303563	NCBI:txid28901	Salmonella enterica
NCBI:txid2303564	NCBI:txid28901	Salmonella enterica
NCBI:txid2303565	NCBI:txid28901	Salmonella enterica
NCBI:txid2303566	NCBI:txid28901	Salmonella enterica
NCBI:txid2303567	NCBI:txid28901	Salmonella enterica
NCBI:txid2303568	NCBI:txid28901	Salmonella enterica
NCBI:txid2303569	NCBI:txid28901	Salmonella enterica
NCBI:txid2303570	NCBI:txid28901	Salmonella enterica
NCBI:txid2303571	NCBI:txid197	Campylobacter jejuni
NCBI:txid2303572	NCBI:txid28901	Salmonella enterica
NCBI:txid2303573	NCBI:txid28901	Salmonella enterica
NCBI:txid2303574	NCBI:txid28901	Salmonella enterica
NCBI:txid2303575	NCBI:txid28901	Salmonella enterica
NCBI:txid2303654	NCBI:txid2652786	Botrylloides conchyliatus
NCBI:txid2303658	NCBI:txid2303999	Pseudophyllodistomum anguilae
NCBI:txid2303666	NCBI:txid133488	Picochlorum maculatum
NCBI:txid2303752	NCBI:txid2200784	Scutellaria albida subsp. pycnotricha
NCBI:txid2303753	NCBI:txid2200786	Scutellaria albida subsp. subsimilis
NCBI:txid2303761	NCBI:txid2303760	Arcopilus amazonicus
NCBI:txid230377	NCBI:txid714894	Hyaloperonospora sisymbrii-sophiae
NCBI:txid230388	NCBI:txid249257	Macrobrachium mammillodactylus
NCBI:txid2303967	NCBI:txid1436106	Centaurea janeri subsp. gallaecica
NCBI:txid2304042	NCBI:txid2173853	Streptococcus chenjunshii
NCBI:txid2304043	NCBI:txid2173853	Streptococcus chenjunshii
NCBI:txid230416	NCBI:txid869554	Myriochila speculifera
NCBI:txid230418	NCBI:txid869552	Calomera angulata
NCBI:txid2304298	NCBI:txid2304544	Cortinarius sp. 'saturatus var. lilaceus'
NCBI:txid2304304	NCBI:txid2304545	Cortinarius sp. 'subferrugineoides f. praelongipes'
NCBI:txid230437	NCBI:txid481876	Peronospora farinosa f. sp. chenopodii
NCBI:txid2304439	NCBI:txid2024727	Tetraglochin alata
NCBI:txid2304591	NCBI:txid2133765	Flavobacterium circumlabens
NCBI:txid2304592	NCBI:txid2133766	Flavobacterium cupreum
NCBI:txid2304686	NCBI:txid216572	Oscillospiraceae
NCBI:txid2304692	NCBI:txid35829	Acetivibrio
NCBI:txid2304694	NCBI:txid1872092	Acetivibrio sp.
NCBI:txid2304697	NCBI:txid293325	environmental samples
NCBI:txid230475	NCBI:txid1263118	Bradypodion ngomeense
NCBI:txid230476	NCBI:txid1263117	Bradypodion caeruleogula
NCBI:txid2305017	NCBI:txid293326	uncultured Acetivibrio sp.
NCBI:txid2305020	NCBI:txid28901	Salmonella enterica
NCBI:txid2305021	NCBI:txid28901	Salmonella enterica
NCBI:txid2305022	NCBI:txid28901	Salmonella enterica
NCBI:txid2305023	NCBI:txid28901	Salmonella enterica
NCBI:txid2305024	NCBI:txid28901	Salmonella enterica
NCBI:txid2305025	NCBI:txid28901	Salmonella enterica
NCBI:txid2305026	NCBI:txid28901	Salmonella enterica
NCBI:txid2305027	NCBI:txid28901	Salmonella enterica
NCBI:txid2305028	NCBI:txid28901	Salmonella enterica
NCBI:txid2305029	NCBI:txid28901	Salmonella enterica
NCBI:txid2305030	NCBI:txid28901	Salmonella enterica
NCBI:txid2305031	NCBI:txid28901	Salmonella enterica
NCBI:txid2305032	NCBI:txid28901	Salmonella enterica
NCBI:txid2305033	NCBI:txid28901	Salmonella enterica
NCBI:txid2305034	NCBI:txid28901	Salmonella enterica
NCBI:txid2305037	NCBI:txid2588354	Leptosillia pistaciae
NCBI:txid2305105	NCBI:txid2584191	Draculoides cochranus
NCBI:txid2305130	NCBI:txid473772	unclassified Oscillospiraceae
NCBI:txid2305133	NCBI:txid552397	Oscillospiraceae incertae sedis
NCBI:txid2305192	NCBI:txid2320232	Ardisia sp. Wang 2007168
NCBI:txid2305217	NCBI:txid419775	Durotheca rogersii
NCBI:txid230535	NCBI:txid1107544	Agrobacterium tumefaciens 5A
NCBI:txid2305404	NCBI:txid2305275	Bathymodiolus cf. mauritanicus MASM34
NCBI:txid2305451	NCBI:txid28901	Salmonella enterica
NCBI:txid2305452	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305453	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305454	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305455	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305456	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305457	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305458	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305459	NCBI:txid197	Campylobacter jejuni
NCBI:txid2305460	NCBI:txid28901	Salmonella enterica
NCBI:txid2305461	NCBI:txid28901	Salmonella enterica
NCBI:txid2305466	NCBI:txid2305467	Henriciella mobilis
NCBI:txid2305468	NCBI:txid2305467	Henriciella mobilis
NCBI:txid2305478	NCBI:txid2506488	Symphyocladiella spinifera
NCBI:txid2305726	NCBI:txid2663218	Nethersia sp. UNSW ENT 00050610
NCBI:txid2305727	NCBI:txid2663219	Nethersia sp. UNSW ENT 00050670
NCBI:txid2305728	NCBI:txid2663217	Nethersia sp. UNSW ENT 00051402
NCBI:txid2305729	NCBI:txid2663220	Tingis sp. UNSW ENT 00050651
NCBI:txid2305730	NCBI:txid2663221	Tingis sp. UNSW ENT 00050630
NCBI:txid2305731	NCBI:txid2663222	Tingis sp. UNSW ENT 00050582
NCBI:txid2305732	NCBI:txid2663223	Tingis sp. UNSW ENT 00050678
NCBI:txid2305768	NCBI:txid291073	Heterocarpus woodmasoni
NCBI:txid2305771	NCBI:txid1242017	Plesionika semilaevis
NCBI:txid2305772	NCBI:txid1242017	Plesionika semilaevis
NCBI:txid2305777	NCBI:txid2175220	Homolax megalops
NCBI:txid230584	NCBI:txid214208	Brassaiopsis grushvitzkyi
NCBI:txid2305854	NCBI:txid1548556	Chiliadenus iphionoides
NCBI:txid230589	NCBI:txid46417	Tetrapanax papyrifer
NCBI:txid230595	NCBI:txid133941	Gamblea ciliata var. evodiifolia
NCBI:txid230599	NCBI:txid216067	Hedera nepalensis var. sinensis
NCBI:txid2306016	NCBI:txid28901	Salmonella enterica
NCBI:txid2306017	NCBI:txid28901	Salmonella enterica
NCBI:txid230602	NCBI:txid230601	Merrilliopanax listeri
NCBI:txid2306076	NCBI:txid6763	Callinectes sapidus
NCBI:txid2306077	NCBI:txid79490	Enallagma vesperum
NCBI:txid2306086	NCBI:txid2594801	Pristepyris sp. 1 IA-2018
NCBI:txid2306087	NCBI:txid2594802	Pristepyris sp. 2 IA-2018
NCBI:txid2306088	NCBI:txid2594803	Pristepyris sp. 3 IA-2018
NCBI:txid2306089	NCBI:txid2594804	Pristepyris sp. 4 IA-2018
NCBI:txid230615	NCBI:txid53096	Paphiopedilum insigne
NCBI:txid230620	NCBI:txid154732	Trichocentrum splendidum
NCBI:txid230625	NCBI:txid463523	Plestiodon fasciatus
NCBI:txid2306363	NCBI:txid1442644	Helichrysum cerastioides
NCBI:txid2306386	NCBI:txid2663407	Aname vernonorum
NCBI:txid230639	NCBI:txid463528	Plestiodon laticeps
NCBI:txid2306412	NCBI:txid2035165	Stanwellia inornata
NCBI:txid230642	NCBI:txid885513	Namazonurus namaquensis
NCBI:txid2306432	NCBI:txid2775229	Proshermacha sp. MYG429
NCBI:txid2306438	NCBI:txid145392	Curvularia spicifera
NCBI:txid2306439	NCBI:txid91494	Exserohilum mcginnisii
NCBI:txid2306440	NCBI:txid121624	Phyllosticta capitalensis
NCBI:txid230645	NCBI:txid124112	Lygisaurus novaeguineae
NCBI:txid2306495	NCBI:txid885900	Cantharellus rhodophyllus
NCBI:txid2306589	NCBI:txid1885884	Zaptychopsis buschii
NCBI:txid2306611	NCBI:txid2316015	Colletotrichum condaoense
NCBI:txid2306612	NCBI:txid2316015	Colletotrichum condaoense
NCBI:txid2306613	NCBI:txid2316015	Colletotrichum condaoense
NCBI:txid2306614	NCBI:txid2315864	Ramoconidiophora euphorbiae
NCBI:txid2306615	NCBI:txid2315864	Ramoconidiophora euphorbiae
NCBI:txid2306626	NCBI:txid2809727	Marcusenius kaninginii
NCBI:txid230665	NCBI:txid231232	Craugastor underwoodi
NCBI:txid2306699	NCBI:txid1399738	Pouzolzia sanguinea var. elegans
NCBI:txid2306700	NCBI:txid1399738	Pouzolzia sanguinea var. elegans
NCBI:txid2306723	NCBI:txid2321109	Sinanodonta angula
NCBI:txid2306870	NCBI:txid2184426	Cytospora sp. GC-2018a
NCBI:txid2306897	NCBI:txid195299	Telatrygon zugei
NCBI:txid2306910	NCBI:txid2807521	Phaenonotum sp. Guyana MF1061
NCBI:txid2306911	NCBI:txid2807526	Phaenonotum sp. Suriname MF1062
NCBI:txid2306921	NCBI:txid2807520	Phaenonotum sp. Ecuador MF38
NCBI:txid2306924	NCBI:txid2807522	Phaenonotum sp. Peru MF845
NCBI:txid2306925	NCBI:txid2807523	Phaenonotum sp. Peru MF846
NCBI:txid2306927	NCBI:txid2807524	Phaenonotum sp. Peru MF861
NCBI:txid2306961	NCBI:txid51370	Moroteuthopsis ingens
NCBI:txid2306962	NCBI:txid2306960	Kondakovia longimana
NCBI:txid2306969	NCBI:txid2607529	Dictyobacter vulcani
NCBI:txid2306985	NCBI:txid136894	Catunaregam spinosa
NCBI:txid2306987	NCBI:txid28901	Salmonella enterica
NCBI:txid2306988	NCBI:txid28901	Salmonella enterica
NCBI:txid2306989	NCBI:txid28901	Salmonella enterica
NCBI:txid2306990	NCBI:txid2306993	Sinirhodobacter populi
NCBI:txid2306991	NCBI:txid2306993	Sinirhodobacter populi
NCBI:txid2306992	NCBI:txid2306993	Sinirhodobacter populi
NCBI:txid2306994	NCBI:txid2306993	Sinirhodobacter populi
NCBI:txid2306999	NCBI:txid28901	Salmonella enterica
NCBI:txid2307000	NCBI:txid28901	Salmonella enterica
NCBI:txid2307001	NCBI:txid28901	Salmonella enterica
NCBI:txid2307012	NCBI:txid2304675	Antribacter gilvus
NCBI:txid2307094	NCBI:txid2506193	Watanabea acidotolerans
NCBI:txid23071	NCBI:txid39394	Brexia madagascariensis
NCBI:txid2307127	NCBI:txid2307126	Xylaria sp. 2 RV-2018
NCBI:txid230744	NCBI:txid2795092	Platyproteum vivax
NCBI:txid230820	NCBI:txid443893	Psathyrella microrhiza
NCBI:txid230834	NCBI:txid622174	Scelotes montispectus
NCBI:txid230856	NCBI:txid97063	Cinara pseudotaxifoliae
NCBI:txid230870	NCBI:txid230728	Scleranthus aff. fasciculatus WELTU 19663
NCBI:txid231004	NCBI:txid909254	Gliomastix murorum var. felina
NCBI:txid231005	NCBI:txid1859941	Paramyrothecium acadiense
NCBI:txid231009	NCBI:txid223868	Artemisia japonica
NCBI:txid231020	NCBI:txid43458	Centrolene
NCBI:txid231026	NCBI:txid867384	Aratinga auricapillus
NCBI:txid231152	NCBI:txid702266	Meles leucurus
NCBI:txid231167	NCBI:txid187462	Chamaecyparis obtusa var. formosana
NCBI:txid231170	NCBI:txid107217	Clytrinae
NCBI:txid231189	NCBI:txid3684	Passiflora
NCBI:txid231197	NCBI:txid226607	Cacoscelis sp. JJG195
NCBI:txid231200	NCBI:txid226709	Hallirhotius sp. JJG206
NCBI:txid231205	NCBI:txid226852	Palaeophylia
NCBI:txid231206	NCBI:txid226853	Palaeophylia sp. JJG222
NCBI:txid231217	NCBI:txid5277	Leucosporidium
NCBI:txid231219	NCBI:txid86830	Leucosporidium fragarium
NCBI:txid231220	NCBI:txid86831	Leucosporidium muscorum
NCBI:txid231254	NCBI:txid61899	Nymphon unguiculatum-charcoti complex sp. SEM-1997
NCBI:txid231265	NCBI:txid231264	Hanseniella sp. JMM-2003
NCBI:txid231266	NCBI:txid231264	Hanseniella sp. JMM-2003
NCBI:txid231275	NCBI:txid109759	Peripatus sp. Per2
NCBI:txid231290	NCBI:txid689897	Pyropia aeodis
NCBI:txid231291	NCBI:txid1093148	Porphyra sp. ZBS
NCBI:txid231296	NCBI:txid1093149	Porphyra sp. ZGR
NCBI:txid231300	NCBI:txid1093150	Porphyra sp. ZPP
NCBI:txid231301	NCBI:txid1743107	Pyropia sp. FIA
NCBI:txid231302	NCBI:txid745029	Porphyra sp. FIC
NCBI:txid231351	NCBI:txid637355	Mecaphesa asperata
NCBI:txid231369	NCBI:txid981110	Alitta succinea
NCBI:txid231402	NCBI:txid269517	Anopsobius giribeti
NCBI:txid231448	NCBI:txid231447	Desulfobulbus japonicus
NCBI:txid231465	NCBI:txid159053	Limonia acidissima
NCBI:txid231477	NCBI:txid1325723	Fusarium neocosmosporiellum
NCBI:txid231496	NCBI:txid641380	uncultured Cenococcum
NCBI:txid231497	NCBI:txid450312	uncultured Inocybe
NCBI:txid231498	NCBI:txid427885	uncultured Laccaria
NCBI:txid231499	NCBI:txid228206	uncultured Lactarius
NCBI:txid231501	NCBI:txid404771	uncultured Pezizaceae
NCBI:txid231502	NCBI:txid246176	uncultured Tomentella
NCBI:txid231504	NCBI:txid277988	Thermococcus thioreducens
NCBI:txid231508	NCBI:txid162483	Microbotryomycetes incertae sedis
NCBI:txid231509	NCBI:txid5533	Rhodotorula
NCBI:txid2315237	NCBI:txid492670	Bacillus velezensis
NCBI:txid2315259	NCBI:txid2498901	Schizomyia kovalevi
NCBI:txid2315260	NCBI:txid2498899	Schizomyia doellingeriae
NCBI:txid2315327	NCBI:txid283734	Staphylococcus pseudintermedius
NCBI:txid2315328	NCBI:txid80881	Simplicispira metamorpha
NCBI:txid2315331	NCBI:txid2315841	Aquabacterium tepidiphilum
NCBI:txid2315336	NCBI:txid283734	Staphylococcus pseudintermedius
NCBI:txid2315337	NCBI:txid283734	Staphylococcus pseudintermedius
NCBI:txid2315341	NCBI:txid151053	Alectryon oleifolius
NCBI:txid2315448	NCBI:txid46582	Clavispora fructus
NCBI:txid2315459	NCBI:txid2594903	unclassified Steinhofvirus
NCBI:txid2315461	NCBI:txid283734	Staphylococcus pseudintermedius
NCBI:txid2315462	NCBI:txid283734	Staphylococcus pseudintermedius
NCBI:txid2315495	NCBI:txid2315496	Silene nizvana
NCBI:txid231562	NCBI:txid1871067	Vermivora cyanoptera
NCBI:txid231564	NCBI:txid182938	Myioborus brunniceps
NCBI:txid2315690	NCBI:txid1675792	Acidovorax cavernicola
NCBI:txid2315719	NCBI:txid2495576	Aerococcus phage vB_AviM_AVP
NCBI:txid231572	NCBI:txid1316271	Setophaga citrina
NCBI:txid2315744	NCBI:txid2662338	Cymbidium wenshanense var. quinquelobum
NCBI:txid2315748	NCBI:txid1445527	Vanda furva
NCBI:txid2315835	NCBI:txid28901	Salmonella enterica
NCBI:txid2315860	NCBI:txid182337	Erwinia billingiae
NCBI:txid2315877	NCBI:txid2291726	Sarcopeziza sicula
NCBI:txid2315886	NCBI:txid2315888	Pseudocoprotus catenipilus
NCBI:txid2316002	NCBI:txid336032	Stenostomum acreanum
NCBI:txid2316077	NCBI:txid2316080	Helicobacter mehlei
NCBI:txid2316086	NCBI:txid2316085	Pseudomonas bubulae
NCBI:txid2316191	NCBI:txid2420053	Pagurus fraserorum
NCBI:txid2316192	NCBI:txid2420053	Pagurus fraserorum
NCBI:txid2316193	NCBI:txid2420053	Pagurus fraserorum
NCBI:txid2316327	NCBI:txid2490797	Myrcia aff. bergiana Amorim 1810
NCBI:txid2316328	NCBI:txid2490798	Myrcia aff. glazioviana Nadruz 1007
NCBI:txid2316329	NCBI:txid2490800	Myrcia aff. pubescens Faria s.n. (28.11.2014)
NCBI:txid2316401	NCBI:txid2686024	Rotosphaerida
NCBI:txid2316496	NCBI:txid1540929	Chiasmocleis cordeiroi
NCBI:txid2316550	NCBI:txid2804551	Dactylogyrus leptus
NCBI:txid2316551	NCBI:txid2804552	Dactylogyrus vukicae
NCBI:txid2316552	NCBI:txid2804553	Dactylogyrus recisus
NCBI:txid2316554	NCBI:txid2804554	Dactylogyrus sandai
NCBI:txid2316555	NCBI:txid2804555	Dactylogyrus octopus
NCBI:txid2316640	NCBI:txid752541	Squalius peloponensis
NCBI:txid2316706	NCBI:txid2316692	Caulotrupis
NCBI:txid2316707	NCBI:txid2729772	Caulotrupis mauli
NCBI:txid231708	NCBI:txid10388	Marek's disease herpesvirus strain GA
NCBI:txid231709	NCBI:txid10387	Marek's disease herpesvirus type 1 strain BC-1
NCBI:txid231727	NCBI:txid617696	Dorcus curvidens
NCBI:txid231728	NCBI:txid618821	Dorcus hopei binodulosus
NCBI:txid231729	NCBI:txid618631	Serrognathus titanus
NCBI:txid231788	NCBI:txid1298646	Phreagena okutanii
NCBI:txid231789	NCBI:txid1298645	Phreagena nankaiensis
NCBI:txid231792	NCBI:txid1871144	Isorropodon fossajaponicum
NCBI:txid231861	NCBI:txid538182	Sjostedtiella
NCBI:txid231921	NCBI:txid110256	Tubaria rufofulva
NCBI:txid231922	NCBI:txid2792537	Cyclocybe parasitica
NCBI:txid231924	NCBI:txid1647769	Phlebiopsis crassa
NCBI:txid231933	NCBI:txid1647777	Efibula tuberculata
NCBI:txid231938	NCBI:txid2716695	Crustodontia chrysocreas
NCBI:txid231945	NCBI:txid297290	Cortinarius sp. BRV99/15
NCBI:txid231949	NCBI:txid297292	Crepidotus sp. BRSA99/15
NCBI:txid231950	NCBI:txid297298	Phaeomarasmius sp. Gates0006
NCBI:txid231954	NCBI:txid230087	Streptomyces cebimarensis
NCBI:txid231967	NCBI:txid5010	Taphrina
NCBI:txid2319675	NCBI:txid1181438	Dryadaulidae
NCBI:txid231969	NCBI:txid5010	Taphrina
NCBI:txid2319706	NCBI:txid581577	Leguminivora
NCBI:txid2319709	NCBI:txid1369366	Loryma
NCBI:txid231971	NCBI:txid203081	Taphrina carpini
NCBI:txid2319813	NCBI:txid1369142	Emmalocera
NCBI:txid231989	NCBI:txid488582	Lasius platythorax
NCBI:txid231993	NCBI:txid280160	Chiropotes utahickae
NCBI:txid232012	NCBI:txid1356011	Saagaromyces
